ISIN,BID,ASK,Valid
XS2482266926,127.4133,129.9933,invalide
XS2482266926,102.7208,104.8008,invalide
XS2482309759,108.91,109.91,valide
XS2482309759,94.7517,95.6217,invalide
XS2482309759,86.0389,86.8289,invalide
XS2482309759,108.91,109.91,invalide
XS2482309759,112.1773,113.2073,invalide
XS2482309759,116.5337,117.6037,invalide
XS2482309759,111.0882,112.1082,invalide
XS2482370744,103.86,104.86,valide
XS2482370744,114.246,115.346,invalide
XS2482370744,97.6284,98.5684,invalide
XS2482370744,112.1688,113.2488,invalide
XS2482370744,126.7092,127.9292,invalide
XS2482370744,120.4776,121.6376,invalide
XS2482370744,101.7828,102.7628,invalide
XS2482431397,101.94,102.94,valide
XS2482431397,106.0176,107.0576,invalide
XS2482431397,91.746,92.646,invalide
XS2482431397,86.649,87.499,invalide
XS2482431397,81.552,82.352,invalide
XS2482431397,117.231,118.381,invalide
XS2482431397,82.5714,83.3814,invalide
XS2482432528,100.33,102.33,valide
XS2482432528,100.51,102.51,valide
XS2482432528,112.3696,114.6096,invalide
XS2482432528,125.4125,127.9125,invalide
XS2482432528,107.3531,109.4931,invalide
XS2482432528,81.2673,82.8873,invalide
XS2482432528,106.3498,108.4698,invalide
XS2482432528,114.3762,116.6562,invalide
XS2482432528,111.5661,113.7861,invalide
XS2482432528,90.459,92.259,invalide
XS2482432528,124.6324,127.1124,invalide
XS2482432528,72.3672,73.8072,invalide
XS2482432528,99.5049,101.4849,invalide
XS2482432528,81.4131,83.0331,invalide
XS2482434060,109.38,110.38,valide
XS2482434060,109.46,110.46,valide
XS2482434060,76.566,77.266,invalide
XS2482434060,119.2242,120.3142,invalide
XS2482434060,136.725,137.975,invalide
XS2482434060,109.38,110.38,invalide
XS2482434060,84.2226,84.9926,invalide
XS2482434060,109.38,110.38,invalide
XS2482434060,94.1356,94.9956,invalide
XS2482434060,142.298,143.598,invalide
XS2482434060,112.7438,113.7738,invalide
XS2482434060,91.9464,92.7864,invalide
XS2482434060,111.6492,112.6692,invalide
XS2482434060,105.0816,106.0416,invalide
XS2482451155,91.01,92.01,valide
XS2482451155,91.47,92.47,valide
XS2482451155,93.7403,94.7703,invalide
XS2482451155,77.3585,78.2085,invalide
XS2482451155,112.8524,114.0924,invalide
XS2482451155,93.7403,94.7703,invalide
XS2482451155,89.1898,90.1698,invalide
XS2482451155,89.1898,90.1698,invalide
XS2482451155,89.6406,90.6206,invalide
XS2482451155,65.8584,66.5784,invalide
XS2482451155,97.8729,98.9429,invalide
XS2482451155,66.7731,67.5031,invalide
XS2482451155,72.2613,73.0513,invalide
XS2482451155,103.3611,104.4911,invalide
XS2482451825,103.1,105.1,valide
XS2482451825,103.37,105.37,valide
XS2482451825,130.937,133.477,invalide
XS2482451825,98.976,100.896,invalide
XS2482451825,100.007,101.947,invalide
XS2482451825,131.968,134.528,invalide
XS2482451825,100.007,101.947,invalide
XS2482451825,72.17,73.57,invalide
XS2482451825,85.7971,87.4571,invalide
XS2482451825,93.033,94.833,invalide
XS2482451825,89.9319,91.6719,invalide
XS2482451825,131.2799,133.8199,invalide
XS2482451825,128.1788,130.6588,invalide
XS2482451825,127.1451,129.6051,invalide
XS2482454506,101.36,102.36,valide
XS2482454506,101.84,102.84,valide
XS2482454506,113.5232,114.6432,invalide
XS2482454506,101.36,102.36,invalide
XS2482454506,129.7408,131.0208,invalide
XS2482454506,96.292,97.242,invalide
XS2482454506,73.9928,74.7228,invalide
XS2482454506,130.7544,132.0444,invalide
XS2482454506,116.0976,117.2376,invalide
XS2482454506,103.8768,104.8968,invalide
XS2482454506,104.8952,105.9252,invalide
XS2482454506,123.2264,124.4364,invalide
XS2482454506,92.6744,93.5844,invalide
XS2482454506,127.3,128.55,invalide
XS2482454761,102.5,103.5,valide
XS2482454761,101.94,102.94,valide
XS2482454761,79.95,80.73,invalide
XS2482454761,115.825,116.955,invalide
XS2482454761,131.2,132.48,invalide
XS2482454761,89.175,90.045,invalide
XS2482454761,99.425,100.395,invalide
XS2482454761,120.95,122.13,invalide
XS2482454761,129.4638,130.7338,invalide
XS2482454761,106.0176,107.0576,invalide
XS2482454761,119.2698,120.4398,invalide
XS2482454761,72.3774,73.0874,invalide
XS2482454761,125.3862,126.6162,invalide
XS2482454761,91.746,92.646,invalide
XS2482462350,100.62,102.62,valide
XS2482462350,100.66,102.66,valide
XS2482462350,77.4774,79.0174,invalide
XS2482462350,80.496,82.096,invalide
XS2482462350,88.5456,90.3056,invalide
XS2482462350,83.5146,85.1746,invalide
XS2482462350,120.744,123.144,invalide
XS2482462350,119.7378,122.1178,invalide
XS2482462350,113.7458,116.0058,invalide
XS2482462350,125.825,128.325,invalide
XS2482462350,98.6468,100.6068,invalide
XS2482462350,88.5808,90.3408,invalide
XS2482462350,87.5742,89.3142,invalide
XS2482462350,100.66,102.66,invalide
XS2482462517,100.75,102.75,valide
XS2482462517,100.79,102.79,valide
XS2482462517,123.9225,126.3825,invalide
XS2482462517,119.8925,122.2725,invalide
XS2482462517,78.585,80.145,invalide
XS2482462517,124.93,127.41,invalide
XS2482462517,70.525,71.925,invalide
XS2482462517,98.735,100.695,invalide
XS2482462517,88.6952,90.4552,invalide
XS2482462517,97.7663,99.7063,invalide
XS2482462517,71.5609,72.9809,invalide
XS2482462517,117.9243,120.2643,invalide
XS2482462517,98.7742,100.7342,invalide
XS2482462517,72.5688,74.0088,invalide
XS2482465619,99.49,100.49,valide
XS2482465619,99.7,100.70,valide
XS2482465619,79.592,80.392,invalide
XS2482465619,118.3931,119.5831,invalide
XS2482465619,125.3574,126.6174,invalide
XS2482465619,73.6226,74.3626,invalide
XS2482465619,106.4543,107.5243,invalide
XS2482465619,84.5665,85.4165,invalide
XS2482465619,129.61,130.91,invalide
XS2482465619,117.646,118.826,invalide
XS2482465619,109.67,110.77,invalide
XS2482465619,80.757,81.567,invalide
XS2482465619,71.784,72.504,invalide
XS2482465619,94.715,95.665,invalide
XS2482485641,101.11,102.11,valide
XS2482485641,85.9435,86.7935,invalide
XS2482485641,114.2543,115.3843,invalide
XS2482485641,114.2543,115.3843,invalide
XS2482485641,116.2765,117.4265,invalide
XS2482485641,128.4097,129.6797,invalide
XS2482485641,98.0767,99.0467,invalide
XS2482486375,105.4,106.4,valide
XS2482486375,105.3,106.30,valide
XS2482486375,93.806,94.696,invalide
XS2482486375,115.94,117.04,invalide
XS2482486375,116.994,118.104,invalide
XS2482486375,121.21,122.36,invalide
XS2482486375,93.806,94.696,invalide
XS2482486375,103.292,104.272,invalide
XS2482486375,107.406,108.426,invalide
XS2482486375,97.929,98.859,invalide
XS2482486375,125.307,126.497,invalide
XS2482486375,118.989,120.119,invalide
XS2482486375,112.671,113.741,invalide
XS2482486375,86.346,87.166,invalide
XS2482496846,97.76,98.76,valide
XS2482496846,97.97,98.97,valide
XS2482496846,121.2224,122.4624,invalide
XS2482496846,123.1776,124.4376,invalide
XS2482496846,114.3792,115.5492,invalide
XS2482496846,79.1856,79.9956,invalide
XS2482496846,118.2896,119.4996,invalide
XS2482496846,121.2224,122.4624,invalide
XS2482496846,87.1933,88.0833,invalide
XS2482496846,99.9294,100.9494,invalide
XS2482496846,127.361,128.661,invalide
XS2482496846,90.1324,91.0524,invalide
XS2482496846,74.4572,75.2172,invalide
XS2482496846,109.7264,110.8464,invalide
XS2482506669,97.43,98.43,valide
XS2482506669,97.42,98.42,valide
XS2482506669,123.7361,125.0061,invalide
XS2482506669,78.9183,79.7283,invalide
XS2482506669,97.43,98.43,invalide
XS2482506669,123.7361,125.0061,invalide
XS2482506669,121.7875,123.0375,invalide
XS2482506669,75.0211,75.7911,invalide
XS2482506669,97.42,98.42,invalide
XS2482506669,76.9618,77.7518,invalide
XS2482506669,82.807,83.657,invalide
XS2482506669,87.678,88.578,invalide
XS2482506669,113.0072,114.1672,invalide
XS2482506669,120.8008,122.0408,invalide
XS2482604910,100.5,102.5,valide
XS2482604910,100.55,102.55,valide
XS2482604910,109.545,111.725,invalide
XS2482604910,120.6,123,invalide
XS2482604910,84.42,86.1,invalide
XS2482604910,119.595,121.975,invalide
XS2482604910,125.625,128.125,invalide
XS2482604910,100.5,102.5,invalide
XS2482604910,111.6105,113.8305,invalide
XS2482604910,119.6545,122.0345,invalide
XS2482604910,87.4785,89.2185,invalide
XS2482604910,91.5005,93.3205,invalide
XS2482604910,99.5445,101.5245,invalide
XS2482604910,118.649,121.009,invalide
XS2482639114,101.73,102.73,valide
XS2482639114,101.8,102.80,valide
XS2482639114,125.1279,126.3579,invalide
XS2482639114,85.4532,86.2932,invalide
XS2482639114,80.3667,81.1567,invalide
XS2482639114,91.557,92.457,invalide
XS2482639114,114.9549,116.0849,invalide
XS2482639114,97.6608,98.6208,invalide
XS2482639114,112.998,114.108,invalide
XS2482639114,118.088,119.248,invalide
XS2482639114,85.512,86.352,invalide
XS2482639114,91.62,92.52,invalide
XS2482639114,102.818,103.828,invalide
XS2482639114,116.052,117.192,invalide
XS2482651754,106.9,107.9,valide
XS2482651754,106.8,107.80,valide
XS2482651754,106.81,107.81,valide
XS2482651754,100.486,101.426,invalide
XS2482651754,74.83,75.53,invalide
XS2482651754,113.314,114.374,invalide
XS2482651754,81.244,82.004,invalide
XS2482651754,116.521,117.611,invalide
XS2482651754,84.451,85.241,invalide
XS2482651754,114.276,115.346,invalide
XS2482651754,92.916,93.786,invalide
XS2482651754,114.276,115.346,invalide
XS2482651754,100.392,101.332,invalide
XS2482651754,132.432,133.672,invalide
XS2482651754,85.44,86.24,invalide
XS2482651754,117.491,118.591,invalide
XS2482651754,117.491,118.591,invalide
XS2482651754,80.1075,80.8575,invalide
XS2482651754,108.9462,109.9662,invalide
XS2482651754,123.8996,125.0596,invalide
XS2482651754,74.767,75.467,invalide
XS2482652216,100.55,101.55,valide
XS2482652216,100.63,101.63,valide
XS2482652216,91.5005,92.4105,invalide
XS2482652216,100.55,101.55,invalide
XS2482652216,81.4455,82.2555,invalide
XS2482652216,104.572,105.612,invalide
XS2482652216,102.561,103.581,invalide
XS2482652216,91.5005,92.4105,invalide
XS2482652216,121.7623,122.9723,invalide
XS2482652216,120.756,121.956,invalide
XS2482652216,115.7245,116.8745,invalide
XS2482652216,127.8001,129.0701,invalide
XS2482652216,123.7749,125.0049,invalide
XS2482652216,81.5103,82.3203,invalide
XS2482658924,110.12,111.12,valide
XS2482658924,110.23,111.23,valide
XS2482658924,132.144,133.344,invalide
XS2482658924,138.7512,140.0112,invalide
XS2482658924,92.5008,93.3408,invalide
XS2482658924,117.8284,118.8984,invalide
XS2482658924,81.4888,82.2288,invalide
XS2482658924,106.8164,107.7864,invalide
XS2482658924,80.4679,81.1979,invalide
XS2482658924,81.5702,82.3102,invalide
XS2482658924,92.5932,93.4332,invalide
XS2482658924,124.5599,125.6899,invalide
XS2482658924,139.9921,141.2621,invalide
XS2482658924,126.7645,127.9145,invalide
XS2482666430,101.84,102.84,valide
XS2482666430,102.06,103.06,valide
XS2482666430,79.4352,80.2152,invalide
XS2482666430,120.1712,121.3512,invalide
XS2482666430,74.3432,75.0732,invalide
XS2482666430,71.288,71.988,invalide
XS2482666430,118.1344,119.2944,invalide
XS2482666430,132.392,133.692,invalide
XS2482666430,127.575,128.825,invalide
XS2482666430,78.5862,79.3562,invalide
XS2482666430,88.7922,89.6622,invalide
XS2482666430,89.8128,90.6928,invalide
XS2482666430,72.4626,73.1726,invalide
XS2482666430,124.5132,125.7332,invalide
XS2482678013,104.6,105.6,valide
XS2482678013,104.52,105.52,valide
XS2482678013,104.53,105.53,valide
XS2482678013,104.52,105.52,valide
XS2482678013,134.934,136.224,invalide
XS2482678013,114.014,115.104,invalide
XS2482678013,80.542,81.312,invalide
XS2482678013,118.198,119.328,invalide
XS2482678013,85.772,86.592,invalide
XS2482678013,89.956,90.816,invalide
XS2482678013,130.65,131.9,invalide
XS2482678013,95.1132,96.0232,invalide
XS2482678013,86.7516,87.5816,invalide
XS2482678013,89.8872,90.7472,invalide
XS2482678013,83.616,84.416,invalide
XS2482678013,83.616,84.416,invalide
XS2482678013,96.1676,97.0876,invalide
XS2482678013,81.5334,82.3134,invalide
XS2482678013,105.5753,106.5853,invalide
XS2482678013,132.7531,134.0231,invalide
XS2482678013,83.624,84.424,invalide
XS2482678013,81.5334,82.3134,invalide
XS2482678013,94.068,94.968,invalide
XS2482678013,128.5596,129.7896,invalide
XS2482678013,91.9776,92.8576,invalide
XS2482678013,110.7912,111.8512,invalide
XS2482678013,101.3844,102.3544,invalide
XS2482678013,91.9776,92.8576,invalide
XS2482682981,100.17,101.17,valide
XS2482682981,100.28,101.28,valide
XS2482682981,91.1547,92.0647,invalide
XS2482682981,103.1751,104.2051,invalide
XS2482682981,104.1768,105.2168,invalide
XS2482682981,91.1547,92.0647,invalide
XS2482682981,102.1734,103.1934,invalide
XS2482682981,102.1734,103.1934,invalide
XS2482682981,114.3192,115.4592,invalide
XS2482682981,91.2548,92.1648,invalide
XS2482682981,104.2912,105.3312,invalide
XS2482682981,96.2688,97.2288,invalide
XS2482682981,70.196,70.896,invalide
XS2482682981,126.3528,127.6128,invalide
XS2482683013,107.29,108.29,valide
XS2482683013,107.36,108.36,valide
XS2482683013,118.019,119.119,invalide
XS2482683013,101.9255,102.8755,invalide
XS2482683013,137.3312,138.6112,invalide
XS2482683013,78.3217,79.0517,invalide
XS2482683013,107.29,108.29,invalide
XS2482683013,131.9667,133.1967,invalide
XS2482683013,133.1264,134.3664,invalide
XS2482683013,76.2256,76.9356,invalide
XS2482683013,113.8016,114.8616,invalide
XS2482683013,127.7584,128.9484,invalide
XS2482683013,130.9792,132.1992,invalide
XS2482683013,127.7584,128.9484,invalide
XS2482698391,101.33,101.33,valide
XS2482698391,123.6226,123.6226,invalide
XS2482698391,87.1438,87.1438,invalide
XS2482698391,114.5029,114.5029,invalide
XS2482698391,109.4364,109.4364,invalide
XS2482698391,83.0906,83.0906,invalide
XS2482698391,82.0773,82.0773,invalide
XS2482775058,95.07,96.07,valide
XS2482775058,95.55,96.55,valide
XS2482775058,95.07,96.07,invalide
XS2482775058,71.3025,72.0525,invalide
XS2482775058,67.4997,68.2097,invalide
XS2482775058,80.8095,81.6595,invalide
XS2482775058,111.2319,112.4019,invalide
XS2482775058,77.0067,77.8167,invalide
XS2482775058,82.173,83.033,invalide
XS2482775058,75.4845,76.2745,invalide
XS2482775058,101.283,102.343,invalide
XS2482775058,103.194,104.274,invalide
XS2482775058,117.5265,118.7565,invalide
XS2482775058,105.105,106.205,invalide
XS2482784399,103.66,105.66,valide
XS2482784399,77.745,79.245,invalide
XS2482784399,83.9646,85.5846,invalide
XS2482784399,108.843,110.943,invalide
XS2482784399,124.392,126.792,invalide
XS2482784399,105.7332,107.7732,invalide
XS2482784399,117.1358,119.3958,invalide
XS2482835480,96.75,97.75,valide
XS2482835480,78.3675,79.1775,invalide
XS2482835480,124.8075,126.0975,invalide
XS2482835480,83.205,84.065,invalide
XS2482835480,73.53,74.29,invalide
XS2482835480,109.3275,110.4575,invalide
XS2482835480,92.88,93.84,invalide
XS2483262395,105.52,106.52,valide
XS2483262395,105.52,106.52,invalide
XS2483262395,103.4096,104.3896,invalide
XS2483262395,102.3544,103.3244,invalide
XS2483262395,86.5264,87.3464,invalide
XS2483262395,97.0784,97.9984,invalide
XS2483262395,92.8576,93.7376,invalide
XS2483262395,123.4584,124.6284,invalide
XS2484676494,98.33,99.33,valide
XS2484676494,98.78,99.78,valide
XS2484676494,98.79,99.79,valide
XS2484676494,88.497,89.397,invalide
XS2484676494,122.9125,124.1625,invalide
XS2484676494,117.996,119.196,invalide
XS2484676494,76.6974,77.4774,invalide
XS2484676494,74.7308,75.4908,invalide
XS2484676494,89.4803,90.3903,invalide
XS2484676494,124.4628,125.7228,invalide
XS2484676494,96.8044,97.7844,invalide
XS2484676494,123.475,124.725,invalide
XS2484676494,90.8776,91.7976,invalide
XS2484676494,99.7678,100.7778,invalide
XS2484676494,78.0362,78.8262,invalide
XS2484676494,81.9957,82.8257,invalide
XS2484676494,107.6811,108.7711,invalide
XS2484676494,98.79,99.79,invalide
XS2484676494,108.669,109.769,invalide
XS2484676494,113.6085,114.7585,invalide
XS2484676494,102.7416,103.7816,invalide
XS2484884841,101.88,102.88,valide
XS2484884841,101.91,102.91,valide
XS2484884841,109.0116,110.0816,invalide
XS2484884841,76.41,77.16,invalide
XS2484884841,93.7296,94.6496,invalide
XS2484884841,120.2184,121.3984,invalide
XS2484884841,77.4288,78.1888,invalide
XS2484884841,105.9552,106.9952,invalide
XS2484884841,72.3561,73.0661,invalide
XS2484884841,107.0055,108.0555,invalide
XS2484884841,75.4134,76.1534,invalide
XS2484884841,88.6617,89.5317,invalide
XS2484884841,93.7572,94.6772,invalide
XS2484884841,122.292,123.492,invalide
XS2485378173,100.27,101.27,valide
XS2485378173,129.3483,130.6383,invalide
XS2485378173,95.2565,96.2065,invalide
XS2485378173,115.3105,116.4605,invalide
XS2485378173,103.2781,104.3081,invalide
XS2485378173,121.3267,122.5367,invalide
XS2485378173,125.3375,126.5875,invalide
XS2485386515,108.18,109.18,valide
XS2485386515,108.38,109.38,valide
XS2485386515,99.5256,100.4456,invalide
XS2485386515,122.2434,123.3734,invalide
XS2485386515,137.3886,138.6586,invalide
XS2485386515,138.4704,139.7504,invalide
XS2485386515,109.2618,110.2718,invalide
XS2485386515,94.1166,94.9866,invalide
XS2485386515,127.8884,129.0684,invalide
XS2485386515,96.4582,97.3482,invalide
XS2485386515,125.7208,126.8808,invalide
XS2485386515,118.1342,119.2242,invalide
XS2485386515,82.3688,83.1288,invalide
XS2485386515,123.5532,124.6932,invalide
XS2487093325,97.95,98.95,valide
XS2487093325,103.827,104.887,invalide
XS2487093325,95.0115,95.9815,invalide
XS2487093325,115.581,116.761,invalide
XS2487093325,82.278,83.118,invalide
XS2487093325,92.073,93.013,invalide
XS2487093325,84.237,85.097,invalide
XS2487095536,98.94,99.94,valide
XS2487095536,82.1202,82.9502,invalide
XS2487095536,106.8552,107.9352,invalide
XS2487095536,81.1308,81.9508,invalide
XS2487095536,118.728,119.928,invalide
XS2487095536,119.7174,120.9274,invalide
XS2487095536,108.834,109.934,invalide
XS2487095619,99.99,100.99,valide
XS2487095619,100.34,101.34,valide
XS2487095619,122.9877,124.2177,invalide
XS2487095619,87.9912,88.8712,invalide
XS2487095619,116.9883,118.1583,invalide
XS2487095619,110.9889,112.0989,invalide
XS2487095619,107.9892,109.0692,invalide
XS2487095619,93.9906,94.9306,invalide
XS2487095619,129.4386,130.7286,invalide
XS2487095619,70.238,70.938,invalide
XS2487095619,77.2618,78.0318,invalide
XS2487095619,75.255,76.005,invalide
XS2487095619,103.3502,104.3802,invalide
XS2487095619,89.3026,90.1926,invalide
XS2487097821,100.08,102.08,valide
XS2487097821,100.06,102.06,valide
XS2487097821,130.104,132.704,invalide
XS2487097821,83.0664,84.7264,invalide
XS2487097821,108.0864,110.2464,invalide
XS2487097821,99.0792,101.0592,invalide
XS2487097821,92.0736,93.9136,invalide
XS2487097821,85.068,86.768,invalide
XS2487097821,102.0612,104.1012,invalide
XS2487097821,124.0744,126.5544,invalide
XS2487097821,73.0438,74.5038,invalide
XS2487097821,84.0504,85.7304,invalide
XS2487097821,105.063,107.163,invalide
XS2487097821,100.06,102.06,invalide
XS2487515335,82.52,83.52,valide
XS2487515335,82.48,83.48,valide
XS2487515335,89.1216,90.2016,invalide
XS2487515335,86.646,87.696,invalide
XS2487515335,83.3452,84.3552,invalide
XS2487515335,104.8004,106.0704,invalide
XS2487515335,85.8208,86.8608,invalide
XS2487515335,75.0932,76.0032,invalide
XS2487515335,61.86,62.61,invalide
XS2487515335,62.6848,63.4448,invalide
XS2487515335,65.984,66.784,invalide
XS2487515335,64.3344,65.1144,invalide
XS2487515335,68.4584,69.2884,invalide
XS2487515335,66.8088,67.6188,invalide
XS2488887501,103.84,104.84,valide
XS2488887501,134.992,136.292,invalide
XS2488887501,75.8032,76.5332,invalide
XS2488887501,77.88,78.63,invalide
XS2488887501,116.3008,117.4208,invalide
XS2488887501,77.88,78.63,invalide
XS2488887501,122.5312,123.7112,invalide
XS2489474036,88.73,89.73,valide
XS2489474036,88.72,89.72,valide
XS2489474036,81.6316,82.5516,invalide
XS2489474036,104.7014,105.8814,invalide
XS2489474036,110.9125,112.1625,invalide
XS2489474036,73.6459,74.4759,invalide
XS2489474036,62.9983,63.7083,invalide
XS2489474036,81.6316,82.5516,invalide
XS2489474036,81.6224,82.5424,invalide
XS2489474036,109.1256,110.3556,invalide
XS2489474036,110.0128,111.2528,invalide
XS2489474036,88.72,89.72,invalide
XS2489474036,62.104,62.804,invalide
XS2489474036,73.6376,74.4676,invalide
XS2491215419,90.37,92.37,valide
XS2491215419,84.9478,86.8278,invalide
XS2491215419,111.1551,113.6151,invalide
XS2491215419,77.7182,79.4382,invalide
XS2491215419,104.8292,107.1492,invalide
XS2491215419,80.4293,82.2093,invalide
XS2491215419,115.6736,118.2336,invalide
XS2491376187,68.15,69.15,valide
XS2491376187,69.15,70.15,valide
XS2491376187,69.1,70.1,valide
XS2491376187,69.15,70.15,valide
XS2491376187,66.787,67.767,invalide
XS2491376187,62.698,63.618,invalide
XS2491376187,69.513,70.533,invalide
XS2491376187,79.054,80.214,invalide
XS2491376187,85.869,87.129,invalide
XS2491376187,62.698,63.618,invalide
XS2491376187,66.384,67.344,invalide
XS2491376187,60.1605,61.0305,invalide
XS2491376187,60.1605,61.0305,invalide
XS2491376187,76.7565,77.8665,invalide
XS2491376187,88.512,89.792,invalide
XS2491376187,67.767,68.747,invalide
XS2491376187,55.971,56.781,invalide
XS2491376187,74.628,75.708,invalide
XS2491376187,82.229,83.419,invalide
XS2491376187,76.01,77.11,invalide
XS2491376187,87.066,88.326,invalide
XS2491376187,81.538,82.718,invalide
XS2491376187,77.448,78.568,invalide
XS2491376187,68.4585,69.4485,invalide
XS2491376187,85.746,86.986,invalide
XS2491376187,50.4795,51.2095,invalide
XS2491376187,89.895,91.195,invalide
XS2491376187,65.001,65.941,invalide
XS2491376260,79.64,80.64,valide
XS2491376260,80.08,81.08,valide
XS2491376260,78.8436,79.8336,invalide
XS2491376260,98.7536,99.9936,invalide
XS2491376260,81.2328,82.2528,invalide
XS2491376260,91.586,92.736,invalide
XS2491376260,77.2508,78.2208,invalide
XS2491376260,76.4544,77.4144,invalide
XS2491376260,74.4744,75.4044,invalide
XS2491376260,68.068,68.918,invalide
XS2491376260,56.056,56.756,invalide
XS2491376260,60.06,60.81,invalide
XS2491376260,71.2712,72.1612,invalide
XS2491376260,76.076,77.026,invalide
XS2491410895,97.74,99.74,valide
XS2491410895,116.3106,118.6906,invalide
XS2491410895,111.4236,113.7036,invalide
XS2491410895,102.627,104.727,invalide
XS2491410895,73.305,74.805,invalide
XS2491410895,113.3784,115.6984,invalide
XS2491410895,68.418,69.818,invalide
XS2491414533,93.52,94.52,valide
XS2491414533,93.77,94.77,valide
XS2491414533,118.7704,120.0404,invalide
XS2491414533,115.0296,116.2596,invalide
XS2491414533,75.7512,76.5612,invalide
XS2491414533,98.196,99.246,invalide
XS2491414533,67.3344,68.0544,invalide
XS2491414533,101.9368,103.0268,invalide
XS2491414533,86.2684,87.1884,invalide
XS2491414533,118.1502,119.4102,invalide
XS2491414533,81.5799,82.4499,invalide
XS2491414533,99.3962,100.4562,invalide
XS2491414533,102.2093,103.2993,invalide
XS2491414533,100.3339,101.4039,invalide
XS2492172981,98.75,99.75,valide
XS2492172981,81.9625,82.7925,invalide
XS2492172981,126.4,127.68,invalide
XS2492172981,76.0375,76.8075,invalide
XS2492172981,119.4875,120.6975,invalide
XS2492172981,82.95,83.79,invalide
XS2492172981,86.9,87.78,invalide
XS2492379818,100.03,101.03,valide
XS2492379818,121.0363,122.2463,invalide
XS2492379818,79.0237,79.8137,invalide
XS2492379818,96.0288,96.9888,invalide
XS2492379818,79.0237,79.8137,invalide
XS2492379818,121.0363,122.2463,invalide
XS2492379818,100.03,101.03,invalide
XS2493903723,117.51,118.51,valide
XS2493903723,97.5333,98.3633,invalide
XS2493903723,96.3582,97.1782,invalide
XS2493903723,128.0859,129.1759,invalide
XS2493903723,138.6618,139.8418,invalide
XS2493903723,98.7084,99.5484,invalide
XS2493903723,143.3622,144.5822,invalide
XS2494464329,113.39,115.39,valide
XS2494464329,90.712,92.312,invalide
XS2494464329,96.3815,98.0815,invalide
XS2494464329,144.0053,146.5453,invalide
XS2494464329,97.5154,99.2354,invalide
XS2494464329,130.3985,132.6985,invalide
XS2494464329,113.39,115.39,invalide
XS2495863073,111.57,112.57,valide
XS2495863073,79.2147,79.9247,invalide
XS2495863073,142.8096,144.0896,invalide
XS2495863073,101.5287,102.4387,invalide
XS2495863073,104.8758,105.8158,invalide
XS2495863073,105.9915,106.9415,invalide
XS2495863073,88.1403,88.9303,invalide
XS2495876729,100.05,101.05,valide
XS2495876729,99.98,100.98,valide
XS2495876729,99.92,100.92,valide
XS2495876729,116.058,117.218,invalide
XS2495876729,71.0355,71.7455,invalide
XS2495876729,121.0605,122.2705,invalide
XS2495876729,108.054,109.134,invalide
XS2495876729,121.0605,122.2705,invalide
XS2495876729,113.0565,114.1865,invalide
XS2495876729,75.9848,76.7448,invalide
XS2495876729,125.9748,127.2348,invalide
XS2495876729,86.9826,87.8526,invalide
XS2495876729,108.9782,110.0682,invalide
XS2495876729,90.9818,91.8918,invalide
XS2495876729,93.9812,94.9212,invalide
XS2495876729,107.9136,108.9936,invalide
XS2495876729,89.928,90.828,invalide
XS2495876729,106.9144,107.9844,invalide
XS2495876729,86.9304,87.8004,invalide
XS2495876729,100.9192,101.9292,invalide
XS2495876729,69.944,70.644,invalide
XS2495890399,96.13,97.13,valide
XS2495890399,95.99,96.99,valide
XS2495890399,95.98,96.98,valide
XS2495890399,96.01,97.01,valide
XS2495890399,90.3622,91.3022,invalide
XS2495890399,76.904,77.704,invalide
XS2495890399,73.0588,73.8188,invalide
XS2495890399,103.8204,104.9004,invalide
XS2495890399,92.2848,93.2448,invalide
XS2495890399,114.3947,115.5847,invalide
XS2495890399,75.8321,76.6221,invalide
XS2495890399,105.589,106.689,invalide
XS2495890399,99.8296,100.8696,invalide
XS2495890399,86.391,87.291,invalide
XS2495890399,115.188,116.388,invalide
XS2495890399,118.0677,119.2977,invalide
XS2495890399,85.4222,86.3122,invalide
XS2495890399,92.1408,93.1008,invalide
XS2495890399,85.4222,86.3122,invalide
XS2495890399,88.3016,89.2216,invalide
XS2495890399,79.6634,80.4934,invalide
XS2495890399,118.0554,119.2854,invalide
XS2495890399,73.9277,74.6977,invalide
XS2495890399,94.0898,95.0698,invalide
XS2495890399,93.1297,94.0997,invalide
XS2495890399,68.1671,68.8771,invalide
XS2495890399,94.0898,95.0698,invalide
XS2495890399,104.6509,105.7409,invalide
XS2495947926,120.98,121.98,valide
XS2495947926,120.77,121.77,valide
XS2495947926,89.5252,90.2652,invalide
XS2495947926,152.4348,153.6948,invalide
XS2495947926,143.9662,145.1562,invalide
XS2495947926,87.1056,87.8256,invalide
XS2495947926,87.1056,87.8256,invalide
XS2495947926,152.4348,153.6948,invalide
XS2495947926,157.001,158.301,invalide
XS2495947926,120.77,121.77,invalide
XS2495947926,108.693,109.593,invalide
XS2495947926,142.5086,143.6886,invalide
XS2495947926,150.9625,152.2125,invalide
XS2495947926,92.9929,93.7629,invalide
XS2497487228,110.24,112.24,valide
XS2497487228,95.9088,97.6488,invalide
XS2497487228,134.4928,136.9328,invalide
XS2497487228,121.264,123.464,invalide
XS2497487228,119.0592,121.2192,invalide
XS2497487228,77.168,78.568,invalide
XS2497487228,84.8848,86.4248,invalide
XS2497633573,97.83,99.83,valide
XS2497633573,103.6998,105.8198,invalide
XS2497633573,78.264,79.864,invalide
